0,2,1,0,2,0.88,1,3433
0,1,1,4,0,0.893,4,6802
0,0,1,1,0,0.9,2,6977
0,1,1,2,0,0.888,3,5825
0,1,1,2,0,0.873,4,5885
0,1,1,4,0,0.916,3,5714
0,1,1,3,1,0.854,1,6242
0,0,1,2,0,0.94,1,7116
0,2,1,5,0,0.892,3,2855
0,2,1,0,0,0.885,3,2814
0,0,1,2,0,0.937,2,6384
0,1,1,0,1,0.854,4,6029
0,0,1,2,1,0.958,2,6166
0,1,1,4,0,0.55,1,6802
0,0,1,0,0,0.89,3,7949
0,2,1,2,0,0.947,3,3299
0,1,1,3,1,0.887,3,6096
0,2,1,0,0,0.86,2,2595
0,1,1,3,0,0.874,2,6361
0,1,1,0,0,0.837,4,5257
0,2,1,3,0,0.902,4,3271
0,2,1,3,0,0.952,3,2910
0,2,1,0,1,0.899,3,3151
0,0,1,4,0,0.883,3,7419
0,2,1,4,1,0.919,1,2920
0,1,1,3,0,0.886,4,5397
0,1,1,4,0,0.55,4,5853
0,2,1,4,0,0.894,4,3384
0,0,1,0,1,0.881,2,7818
0,2,1,4,1,0.885,4,3270
0,0,1,2,0,0.911,4,7533
0,2,1,5,0,0.953,4,3392
0,2,1,5,0,0.894,2,2778
0,2,1,2,0,0.953,2,2917
0,1,1,4,1,0.55,1,5892
0,1,1,2,0,0.855,3,6476
0,0,1,3,0,0.894,3,6894
0,0,1,3,0,0.888,2,6429
0,2,1,3,0,0.946,1,3100
0,0,1,0,0,0.9,1,6651
0,2,1,4,0,0.934,3,3051
0,0,1,0,0,0.889,3,7964
0,0,1,2,2,0.889,4,6243
0,2,1,5,1,0.949,2,3447
0,1,1,5,0,0.55,4,5402
0,1,1,2,0,0.895,4,6215
0,2,1,1,0,0.933,3,2797
0,0,1,1,1,0.897,3,6362
0,2,1,4,2,0.92,3,3197
0,1,1,4,1,0.883,3,6868
0,1,1,1,1,0.882,3,5319
0,1,1,2,1,0.852,1,5251
0,0,1,2,0,0.946,4,6057
0,1,1,2,3,0.872,3,6237
